50061.4140625,39918.9609375
47789.20703125,37435.2890625
45345.7109375,35070.171875
42634.96875,32575.109375
39519.8203125,29853.142578125
36060.171875,26806.125
32374.580078125,23500.8203125
28649.208984375,20067.791015625
25113.859375,16715.900390625
21946.271484375,13652.271484375
19244.443359375,11028.998046875
17011.021484375,8899.857421875
15214.1171875,7227.62890625
13789.1328125,5940.6748046875
12664.845703125,4964.91162109375
11773.2900390625,4214.19189453125
11054.91015625,3627.091796875
10470.458984375,3154.84521484375
9986.1240234375,2769.58837890625
9578.232421875,2449.701171875
9227.2841796875,2181.93359375
8923.939453125,1953.7288818359375
8659.8193359375,1757.274658203125
8421.9384765625,1586.4322509765625
8210.6904296875,1436.2403564453125
8013.48291015625,1304.1241455078125
7838.27001953125,1187.544677734375
7676.08154296875,1084.1300048828125
7526.11767578125,991.6151123046875
7388.0380859375,909.4832763671875
7258.048828125,835.9905395507812
7136.84375,769.988037109375
7024.93701171875,710.4031372070312
6918.7001953125,656.5531005859375
6821.0810546875,607.8275756835938
6727.818359375,563.5787963867188
6640.3544921875,523.2403564453125
6557.31005859375,486.392578125
6479.48388671875,452.612548828125
6406.05712890625,421.8241271972656
6335.78369140625,393.5301513671875
6270.47412109375,367.5552673339844
6208.3935546875,343.66357421875
6149.88232421875,321.56494140625
6092.76953125,301.1431884765625
6041.2880859375,282.2496032714844
5991.548828125,264.6877746582031
5943.82861328125,248.48561096191406
5898.890625,233.44664001464844
5856.451171875,219.43577575683594
5813.81005859375,206.42926025390625
5774.4443359375,194.37547302246094
5736.6611328125,183.13815307617188
5701.1416015625,172.59861755371094
5666.78564453125,162.74513244628906
5633.20751953125,153.54861450195312
5601.9462890625,144.92893981933594
5571.61865234375,136.8765869140625
5542.41748046875,129.31951904296875
5514.12109375,122.24320983886719
5487.07373046875,115.6493148803711
5461.29052734375,109.4108657836914
5436.61181640625,103.58905029296875
5413.06982421875,98.12565612792969
5389.3193359375,92.97642517089844
5367.8076171875,88.12898254394531
5346.62451171875,83.56693267822266
5325.80126953125,79.26626586914062
5305.99365234375,75.2178955078125
5286.9638671875,71.39212036132812
5269.15234375,67.78150177001953
5251.01806640625,64.3729019165039
5234.04248046875,61.16981506347656
5218.06298828125,58.12049102783203
5202.22119140625,55.26231002807617
5186.81787109375,52.54633331298828
5172.5078125,49.97991943359375
5158.07958984375,47.556556701660156
5144.67236328125,45.252418518066406
5130.97119140625,43.070796966552734
5118.42333984375,41.02216720581055
5106.0107421875,39.064212799072266
5094.015625,37.21501541137695
5082.15087890625,35.47208786010742
5070.916015625,33.80805969238281
5059.9697265625,32.24306106567383
5049.4130859375,30.749176025390625
5039.29248046875,29.33789825439453
5029.2421875,27.99226951599121
5019.76025390625,26.713123321533203
5010.36376953125,25.4998722076416
5001.5654296875,24.34613800048828
4992.75048828125,23.249969482421875
4984.40380859375,22.207569122314453
4976.3486328125,21.21658706665039
4968.24169921875,20.275724411010742
4960.77978515625,19.373947143554688
4953.17236328125,18.520442962646484
4946.02099609375,17.70604705810547
4938.92822265625,16.92962074279785
4932.11572265625,16.18878936767578
4925.8916015625,15.483341217041016
4919.2685546875,14.810981750488281
4913.1181640625,14.169180870056152
4906.95166015625,13.558887481689453
4901.328125,12.971656799316406
4895.521484375,12.41473388671875
4890.02294921875,11.881484985351562
4884.6220703125,11.373918533325195
4879.5849609375,10.887701988220215
4874.26171875,10.424247741699219
4869.6279296875,9.982333183288574
4864.47607421875,9.557886123657227
4860.05322265625,9.155470848083496
4855.27734375,8.766866683959961
4851.10302734375,8.398000717163086
4846.6630859375,8.045538902282715
4842.4169921875,7.708768367767334
4838.4658203125,7.387678146362305
4834.43310546875,7.080390930175781
4830.60498046875,6.784955024719238
4826.87109375,6.504976749420166
4823.31591796875,6.235137462615967
4819.8359375,5.977910041809082
4816.43408203125,5.7310333251953125
4813.009765625,5.4947967529296875
4810.02490234375,5.270320892333984
4806.8681640625,5.053506851196289
4803.7255859375,4.846830368041992
4800.80322265625,4.649641513824463
4797.90576171875,4.459918022155762
4795.197265625,4.279032230377197
4792.38037109375,4.105159282684326
4789.8046875,3.939419984817505
4787.10302734375,3.7797954082489014
4784.5849609375,3.627387523651123
4782.13134765625,3.481239080429077
4779.7587890625,3.342020273208618
4777.51953125,3.207263231277466
4775.2119140625,3.079275131225586
4772.99462890625,2.9560840129852295
4770.80029296875,2.8383703231811523
4768.79345703125,2.7247681617736816
4766.66357421875,2.616389513015747
4764.73583984375,2.5125954151153564
4762.75341796875,2.412562131881714
4760.93212890625,2.3169655799865723
4759.1328125,2.2253122329711914
4757.27685546875,2.137563705444336
4755.52978515625,2.052992820739746
4753.83251953125,1.9721894264221191
4752.16796875,1.8943475484848022
4750.4873046875,1.8198250532150269
4748.912109375,1.748514175415039
4747.439453125,1.6795607805252075
4745.88623046875,1.6143265962600708
4744.46240234375,1.5505739450454712
4742.880859375,1.4901844263076782
4741.546875,1.4319579601287842
4740.16748046875,1.3760699033737183
4738.8125,1.3225427865982056
4737.4833984375,1.2711879014968872
4736.1865234375,1.2219434976577759
4735.017578125,1.1744897365570068
4733.734375,1.129223108291626
4732.5595703125,1.0855768918991089
4731.36328125,1.0436482429504395
4730.259765625,1.0034706592559814
4729.08544921875,0.9649230241775513
4728.10302734375,0.9278618097305298
4727.03125,0.8922736644744873
4725.9814453125,0.8581146597862244
4724.98583984375,0.8252019286155701
4723.9775390625,0.7937199473381042
4723.025390625,0.7634598016738892
4722.12744140625,0.734392523765564
4721.189453125,0.7065569758415222
4720.30859375,0.6795791983604431
4719.4384765625,0.6538817286491394
4718.56640625,0.6290793418884277
4717.734375,0.6051605939865112
4716.95263671875,0.5823420882225037
4716.1025390625,0.5603312253952026
4715.36669921875,0.5391479730606079
4714.60400390625,0.5188087224960327
4713.86279296875,0.49924236536026
4713.1201171875,0.4804920256137848
4712.4423828125,0.4623059034347534
4711.748046875,0.445026159286499
4711.07275390625,0.42828434705734253
4710.36572265625,0.41229143738746643
4709.73193359375,0.3968164026737213
4709.072265625,0.38210856914520264
4708.4765625,0.36776548624038696
4707.853515625,0.35410475730895996
4707.29345703125,0.3409743010997772
4706.69287109375,0.32827484607696533
4706.11328125,0.31605198979377747
4705.57080078125,0.304387629032135
4705.04736328125,0.29306772351264954
4704.4853515625,0.2822151780128479
4703.9736328125,0.27179837226867676
4703.45947265625,0.26171639561653137
4702.97119140625,0.2520895004272461
4702.50830078125,0.24279017746448517
4702.01220703125,0.23380492627620697
4701.5283203125,0.2252194732427597
4701.0888671875,0.21691682934761047
4700.62451171875,0.2089550495147705
4700.1923828125,0.20126911997795105
4699.77001953125,0.19388355314731598
4699.3427734375,0.18676239252090454
4698.9365234375,0.17992164194583893
4698.548828125,0.17333707213401794
4698.1435546875,0.16697505116462708
4697.7685546875,0.16088798642158508
4697.3759765625,0.15499724447727203
4697.021484375,0.14934071898460388
4696.6669921875,0.14390087127685547
4696.31201171875,0.138668492436409
4695.9677734375,0.13360744714736938
